org_id,slug,name,url,headquarters_country,industry,employee_count_int,jobs_count,teams_count,is_it_services,is_professional_services,tags,is_b2b,is_b2c,is_digital_native,is_ai_native,sales-development-representative_people,sales-development-representative_people_link,sales-development-representative_growth_yoy,sales-development-representative_growth_yoy_link,sales_people,sales_people_link,sales_growth_yoy,sales_growth_yoy_link,account-executive_people,account-executive_people_link,account-executive_growth_yoy,account-executive_growth_yoy_link,revenue-operations_people,revenue-operations_people_link,revenue-operations_growth_yoy,revenue-operations_growth_yoy_link,marketing_people,marketing_people_link,marketing_growth_yoy,marketing_growth_yoy_link,gtm-enrichment-and-signals_teams,gtm-enrichment-and-signals_teams_link,account-based-marketing-platforms_teams,account-based-marketing-platforms_teams_link,sales-and-lead-generation-tools_teams,sales-and-lead-generation-tools_teams_link,hightouch_teams,hightouch_teams_link,d-b_teams,d-b_teams_link,generative_ai_x_relevant_tech_jobposts,generative_ai_x_relevant_tech_jobposts_link,generative_ai_x_relevant_persona_jobposts,generative_ai_x_relevant_persona_jobposts_link,digital_transformation_x_relevant_tech_jobposts,digital_transformation_x_relevant_tech_jobposts_link,digital_transformation_x_relevant_persona_jobposts,digital_transformation_x_relevant_persona_jobposts_link,sales-development-representative_pct,sales-development-representative_pct_link,sales_pct,sales_pct_link,account-executive_pct,account-executive_pct_link,revenue-operations_pct,revenue-operations_pct_link,marketing_pct,marketing_pct_link,gtm-enrichment-and-signals_team_pct,gtm-enrichment-and-signals_team_pct_link,account-based-marketing-platforms_team_pct,account-based-marketing-platforms_team_pct_link,sales-and-lead-generation-tools_team_pct,sales-and-lead-generation-tools_team_pct_link,hightouch_team_pct,hightouch_team_pct_link,d-b_team_pct,d-b_team_pct_link,funding_total_raised,funding_last_round_raised,funding_last_round_type,funding_last_round_date,funding_days_since_last_round,crm_account_id,crm_account_name,crm_url,account_category,is_icp_gold,plg_signups,plg_users_4w,plg_queries_4w,ws_fit,ws_fit_reason,ws_filter_provider
1795285,stibo,Stibo,stibo.com,DK,Professional Services,1145,3,5,0,1,b2b|professional_services,1,0,0,0,8.0,https://sumble.com/l/org/rO3S3BvswycJi/people,0.6,https://sumble.com/l/org/rO3S3BvswycJi/trends/job_functions_people,138.0,https://sumble.com/l/org/qpMyMOSTDWOT4/people,0.102,https://sumble.com/l/org/qpMyMOSTDWOT4/trends/job_functions_people,30.0,https://sumble.com/l/org/THlRlmnkRrpG/people,0.111,https://sumble.com/l/org/THlRlmnkRrpG/trends/job_functions_people,14.0,https://sumble.com/l/org/A3HaH4ZhJGul/people,0.077,https://sumble.com/l/org/A3HaH4ZhJGul/trends/job_functions_people,38.0,https://sumble.com/l/org/4ixpxuK5YNhha/people,0.086,https://sumble.com/l/org/4ixpxuK5YNhha/trends/job_functions_people,6.0,https://sumble.com/l/org/czkVkAGXWujoy/teams,6.0,https://sumble.com/l/org/t5J9JGs4tLQW9/teams,12.0,https://sumble.com/l/org/8n0e0cNanoM00/teams,0.0,https://sumble.com/l/org/XSaWaZAEZGytu/teams,0.0,https://sumble.com/l/org/aG282pZK3ib3v/teams,0.0,https://sumble.com/l/org/A3HaH4ZhJGyCq/jobs,0.0,https://sumble.com/l/org/EVB1Bf79rxH5m/jobs,0.0,https://sumble.com/l/org/MId5dDCGSb8R9/jobs,0.0,https://sumble.com/l/org/OwDUD6k5uQwUu/jobs,0.699,https://sumble.com/l/org/rO3S3BvswycJi/people,12.052,https://sumble.com/l/org/qpMyMOSTDWOT4/people,2.62,https://sumble.com/l/org/THlRlmnkRrpG/people,1.223,https://sumble.com/l/org/A3HaH4ZhJGul/people,3.319,https://sumble.com/l/org/4ixpxuK5YNhha/people,120.0,https://sumble.com/l/org/czkVkAGXWujoy/teams,120.0,https://sumble.com/l/org/t5J9JGs4tLQW9/teams,240.0,https://sumble.com/l/org/8n0e0cNanoM00/teams,0.0,https://sumble.com/l/org/XSaWaZAEZGytu/teams,0.0,https://sumble.com/l/org/aG282pZK3ib3v/teams,0,0,,,,,,stibo.com,unallocated,0,0,0,0,,,
1795299,stitchcx,Stitch,stitch.cx,MX,Professional Services,155,110,10,0,1,b2b|digital_native|professional_services,1,0,1,0,0.0,https://sumble.com/l/org/UATq4KwND2oZc/people,0.0,,7.0,https://sumble.com/l/org/czka3AGXWugva/people,1.333,https://sumble.com/l/org/czka3AGXWugva/trends/job_functions_people,1.0,https://sumble.com/l/org/2bEkXImNxFdF/people,0.0,,9.0,https://sumble.com/l/org/GTbzmgAT0Z7y/people,7.0,https://sumble.com/l/org/GTbzmgAT0Z7y/trends/job_functions_people,9.0,https://sumble.com/l/org/gmX31oInkjLLf/people,2.0,https://sumble.com/l/org/gmX31oInkjLLf/trends/job_functions_people,0.0,https://sumble.com/l/org/t5JnTGs4tLQBc/teams,0.0,https://sumble.com/l/org/B6iC2RpqxXa6z/teams,0.0,https://sumble.com/l/org/QCw95tYFoSHNN/teams,0.0,https://sumble.com/l/org/dfnlq7q02zqvn/teams,0.0,https://sumble.com/l/org/nRutMzNbH4FWS/teams,0.0,https://sumble.com/l/org/GTbzmgAT0ZqCe/jobs,0.0,https://sumble.com/l/org/F9Ken81AWOqzL/jobs,0.0,https://sumble.com/l/org/kWs2PHB1JTVcN/jobs,0.0,https://sumble.com/l/org/A3Hpi4ZhJGyrX/jobs,0.0,https://sumble.com/l/org/UATq4KwND2oZc/people,4.516,https://sumble.com/l/org/czka3AGXWugva/people,0.645,https://sumble.com/l/org/2bEkXImNxFdF/people,5.806,https://sumble.com/l/org/GTbzmgAT0Z7y/people,5.806,https://sumble.com/l/org/gmX31oInkjLLf/people,0.0,https://sumble.com/l/org/t5JnTGs4tLQBc/teams,0.0,https://sumble.com/l/org/B6iC2RpqxXa6z/teams,0.0,https://sumble.com/l/org/QCw95tYFoSHNN/teams,0.0,https://sumble.com/l/org/dfnlq7q02zqvn/teams,0.0,https://sumble.com/l/org/nRutMzNbH4FWS/teams,0,0,,,,,,stitch.cx,unallocated,0,1,1,1,,,
1481588,stitchflowhq,Stitchflow,stitchflow.io,US,Scientific and Technical Services,22,3,2,0,0,b2b|is_venture_backed|digital_native,1,0,1,0,1.0,https://sumble.com/l/org/y86udUM8ANx7s/people,0.0,,1.0,https://sumble.com/l/org/89wiEcNanobE8/people,0.0,,0.0,https://sumble.com/l/org/6wxZC2GR2wtJ/people,0.0,,2.0,https://sumble.com/l/org/tCi18Gs4tLLa/people,1.0,https://sumble.com/l/org/tCi18Gs4tLLa/trends/job_functions_people,4.0,https://sumble.com/l/org/G5NscgAT0ZssI/people,0.0,https://sumble.com/l/org/G5NscgAT0ZssI/trends/job_functions_people,0.0,https://sumble.com/l/org/QY3mFtYFoSHYJ/teams,0.0,https://sumble.com/l/org/rqTIZBvswyWUA/teams,0.0,https://sumble.com/l/org/ZSzTxQnq3pZFF/teams,0.0,https://sumble.com/l/org/NvYOJdDPN2J87/teams,0.0,https://sumble.com/l/org/9rgDendGOmxA4/teams,0.0,https://sumble.com/l/org/tCi18Gs4tLQWn/jobs,0.0,https://sumble.com/l/org/xPazDFnWtJotS/jobs,0.0,https://sumble.com/l/org/04jhBkkRja49e/jobs,0.0,https://sumble.com/l/org/cnJNfAGXWujy2/jobs,4.545,https://sumble.com/l/org/y86udUM8ANx7s/people,4.545,https://sumble.com/l/org/89wiEcNanobE8/people,0.0,https://sumble.com/l/org/6wxZC2GR2wtJ/people,9.091,https://sumble.com/l/org/tCi18Gs4tLLa/people,18.182,https://sumble.com/l/org/G5NscgAT0ZssI/people,0.0,https://sumble.com/l/org/QY3mFtYFoSHYJ/teams,0.0,https://sumble.com/l/org/rqTIZBvswyWUA/teams,0.0,https://sumble.com/l/org/ZSzTxQnq3pZFF/teams,0.0,https://sumble.com/l/org/NvYOJdDPN2J87/teams,0.0,https://sumble.com/l/org/9rgDendGOmxA4/teams,0,0,,,,,,stitchflow.io,unallocated,0,12,1,690,,,
76107,storyblok,Storyblok,storyblok.com,AT,Scientific and Technical Services,267,341,57,0,0,b2b|is_venture_backed|digital_native,1,0,1,0,17.0,https://sumble.com/l/org/U7EJKwND2oZc/people,0.385,https://sumble.com/l/org/U7EJKwND2oZc/trends/job_functions_people,74.0,https://sumble.com/l/org/cfeoAGXWugva/people,0.423,https://sumble.com/l/org/cfeoAGXWugva/trends/job_functions_people,28.0,https://sumble.com/l/org/25KhImNxFdF/people,0.8,https://sumble.com/l/org/25KhImNxFdF/trends/job_functions_people,9.0,https://sumble.com/l/org/Gc9vgAT0Z7y/people,0.286,https://sumble.com/l/org/Gc9vgAT0Z7y/trends/job_functions_people,31.0,https://sumble.com/l/org/gAnEoInkjLLf/people,0.476,https://sumble.com/l/org/gAnEoInkjLLf/trends/job_functions_people,7.0,https://sumble.com/l/org/t8hDGs4tLQBc/teams,7.0,https://sumble.com/l/org/BQSHRpqxXa6z/teams,3.0,https://sumble.com/l/org/QFPMtYFoSHNN/teams,0.0,https://sumble.com/l/org/dboK7q02zqvn/teams,0.0,https://sumble.com/l/org/nVZmzNbH4FWS/teams,0.0,https://sumble.com/l/org/Gc9vgAT0ZqCe/jobs,0.0,https://sumble.com/l/org/FvIG81AWOqzL/jobs,0.0,https://sumble.com/l/org/kROZHB1JTVcN/jobs,0.0,https://sumble.com/l/org/AqVL4ZhJGyrX/jobs,6.367,https://sumble.com/l/org/U7EJKwND2oZc/people,27.715,https://sumble.com/l/org/cfeoAGXWugva/people,10.487,https://sumble.com/l/org/25KhImNxFdF/people,3.371,https://sumble.com/l/org/Gc9vgAT0Z7y/people,11.61,https://sumble.com/l/org/gAnEoInkjLLf/people,12.281,https://sumble.com/l/org/t8hDGs4tLQBc/teams,12.281,https://sumble.com/l/org/BQSHRpqxXa6z/teams,5.263,https://sumble.com/l/org/QFPMtYFoSHNN/teams,0.0,https://sumble.com/l/org/dboK7q02zqvn/teams,0.0,https://sumble.com/l/org/nVZmzNbH4FWS/teams,138000000,80000000,series_c,2024-06-04,736,,,storyblok.com,allocated,0,0,0,0,,,
330446,stripe,Stripe,stripe.com,IN,Scientific and Technical Services,11571,12151,1979,0,0,digital_native|b2b|is_venture_backed,1,0,1,0,146.0,https://sumble.com/l/org/84jm3cNanoNT5/people,0.709,https://sumble.com/l/org/84jm3cNanoNT5/trends/job_functions_people,1005.0,https://sumble.com/l/org/93XHMndGOmeSk/people,0.373,https://sumble.com/l/org/93XHMndGOmeSk/trends/job_functions_people,669.0,https://sumble.com/l/org/wXcflJJg46Z2/people,0.376,https://sumble.com/l/org/wXcflJJg46Z2/trends/job_functions_people,120.0,https://sumble.com/l/org/Cm7XH5RmDRoU/people,0.25,https://sumble.com/l/org/Cm7XH5RmDRoU/trends/job_functions_people,387.0,https://sumble.com/l/org/51rZxTpxsa44p/people,0.223,https://sumble.com/l/org/51rZxTpxsa44p/trends/job_functions_people,5.0,https://sumble.com/l/org/YTdbkCiT3zgyT/teams,2.0,https://sumble.com/l/org/q2sNJOSTDWzJ2/teams,9.0,https://sumble.com/l/org/S5NJ0YTmV40AA/teams,0.0,https://sumble.com/l/org/vqTzaEAmtk6Id/teams,0.0,https://sumble.com/l/org/rMlW2BvswyWzy/teams,0.0,https://sumble.com/l/org/Cm7XH5RmDRVpt/jobs,0.0,https://sumble.com/l/org/PnJ0BhErYXZsg/jobs,0.0,https://sumble.com/l/org/4PayduK5YNckG/jobs,0.0,https://sumble.com/l/org/niZxDzNbH4FWx/jobs,1.262,https://sumble.com/l/org/84jm3cNanoNT5/people,8.686,https://sumble.com/l/org/93XHMndGOmeSk/people,5.782,https://sumble.com/l/org/wXcflJJg46Z2/people,1.037,https://sumble.com/l/org/Cm7XH5RmDRoU/people,3.345,https://sumble.com/l/org/51rZxTpxsa44p/people,0.253,https://sumble.com/l/org/YTdbkCiT3zgyT/teams,0.101,https://sumble.com/l/org/q2sNJOSTDWzJ2/teams,0.455,https://sumble.com/l/org/S5NJ0YTmV40AA/teams,0.0,https://sumble.com/l/org/vqTzaEAmtk6Id/teams,0.0,https://sumble.com/l/org/rMlW2BvswyWzy/teams,11400000000,6869866984,series_c,2023-05-24,1113,,,stripe.com,allocated,0,4,0,0,,,
1482174,stuut,Stuut,stuut.co,US,Scientific and Technical Services,50,153,5,0,0,is_ai_native|digital_native|b2b|is_venture_backed,1,0,1,1,5.0,https://sumble.com/l/org/xPaM0FnWtJzmH/people,0.0,,16.0,https://sumble.com/l/org/Pdt24hErYXBIt/people,7.0,https://sumble.com/l/org/Pdt24hErYXBIt/trends/job_functions_people,3.0,https://sumble.com/l/org/atusjpZK3iFk/people,2.0,https://sumble.com/l/org/atusjpZK3iFk/trends/job_functions_people,0.0,https://sumble.com/l/org/SyRWoYTmV4ej/people,0.0,,2.0,https://sumble.com/l/org/YUMPLCiT3zIIP/people,0.0,,3.0,https://sumble.com/l/org/lsBugSyCf8NMh/teams,0.0,https://sumble.com/l/org/EeKoMf79rxHDK/teams,3.0,https://sumble.com/l/org/L1r4GlhY9ac22/teams,0.0,https://sumble.com/l/org/M2strDCGSb8Ot/teams,0.0,https://sumble.com/l/org/dECJ37q02zqvA/teams,1.0,https://sumble.com/l/org/SyRWoYTmV40z5/jobs,0.0,https://sumble.com/l/org/uiZOcWVfjQRXN/jobs,0.0,https://sumble.com/l/org/cnJExAGXWujdv/jobs,0.0,https://sumble.com/l/org/h7GIu9EllDJ68/jobs,10.0,https://sumble.com/l/org/xPaM0FnWtJzmH/people,32.0,https://sumble.com/l/org/Pdt24hErYXBIt/people,6.0,https://sumble.com/l/org/atusjpZK3iFk/people,0.0,https://sumble.com/l/org/SyRWoYTmV4ej/people,4.0,https://sumble.com/l/org/YUMPLCiT3zIIP/people,60.0,https://sumble.com/l/org/lsBugSyCf8NMh/teams,0.0,https://sumble.com/l/org/EeKoMf79rxHDK/teams,60.0,https://sumble.com/l/org/L1r4GlhY9ac22/teams,0.0,https://sumble.com/l/org/M2strDCGSb8Ot/teams,0.0,https://sumble.com/l/org/dECJ37q02zqvA/teams,35410000,29500000,series_a,2025-11-20,202,,,stuut.co,unallocated,0,3,0,0,,,
1369851,sublime-security,Sublime Security,sublime.security,US,Scientific and Technical Services,257,0,0,0,0,digital_native|is_venture_backed|b2b,1,0,1,0,0.0,https://sumble.com/l/org/BOv2yRpqxX9Tl/people,0.0,,57.0,https://sumble.com/l/org/OpjJ86k5uQgHZ/people,1.714,https://sumble.com/l/org/OpjJ86k5uQgHZ/trends/job_functions_people,25.0,https://sumble.com/l/org/mHUF61erVQRK/people,1.5,https://sumble.com/l/org/mHUF61erVQRK/trends/job_functions_people,4.0,https://sumble.com/l/org/43hNtuK5YN6p/people,3.0,https://sumble.com/l/org/43hNtuK5YN6p/trends/job_functions_people,16.0,https://sumble.com/l/org/ui9dGWVfjQIIV/people,4.333,https://sumble.com/l/org/ui9dGWVfjQIIV/trends/job_functions_people,0.0,https://sumble.com/l/org/AzPiQ4ZhJGybr/teams,0.0,https://sumble.com/l/org/G5lmrgAT0ZqCP/teams,0.0,https://sumble.com/l/org/cnW3ZAGXWujKK/teams,0.0,https://sumble.com/l/org/ZSgCNQnq3pZj8/teams,0.0,https://sumble.com/l/org/pGXo9w5tEX47G/teams,0.0,https://sumble.com/l/org/43hNtuK5YNckO/jobs,0.0,https://sumble.com/l/org/fV2pxqHqXpUrT/jobs,0.0,https://sumble.com/l/org/DIqe0v6ePf91p/jobs,0.0,https://sumble.com/l/org/6webc2GR2wlmn/jobs,0.0,https://sumble.com/l/org/BOv2yRpqxX9Tl/people,22.179,https://sumble.com/l/org/OpjJ86k5uQgHZ/people,9.728,https://sumble.com/l/org/mHUF61erVQRK/people,1.556,https://sumble.com/l/org/43hNtuK5YN6p/people,6.226,https://sumble.com/l/org/ui9dGWVfjQIIV/people,0.0,https://sumble.com/l/org/AzPiQ4ZhJGybr/teams,0.0,https://sumble.com/l/org/G5lmrgAT0ZqCP/teams,0.0,https://sumble.com/l/org/cnW3ZAGXWujKK/teams,0.0,https://sumble.com/l/org/ZSgCNQnq3pZj8/teams,0.0,https://sumble.com/l/org/pGXo9w5tEX47G/teams,240000000,150000000,series_c,2025-10-28,225,,,sublime.security,allocated,0,5,0,0,,,
1726684,sumble,Sumble,sumble.com,US,Information,22,10,3,0,0,is_ai_native|b2b|is_venture_backed|digital_native,1,0,1,1,0.0,https://sumble.com/l/org/WdLnOP7VyFjMv/people,0.0,,2.0,https://sumble.com/l/org/NE1BpdDPN2C6s/people,0.0,https://sumble.com/l/org/NE1BpdDPN2C6s/trends/job_functions_people,1.0,https://sumble.com/l/org/QCroHtYFoSPO/people,-0.5,https://sumble.com/l/org/QCroHtYFoSPO/trends/job_functions_people,0.0,https://sumble.com/l/org/s8e03yJ6y1L9/people,0.0,,2.0,https://sumble.com/l/org/ycVkiUM8ANKKN/people,0.0,,0.0,https://sumble.com/l/org/1FjKzsiV35t9a/teams,0.0,https://sumble.com/l/org/jZPp5esbEtQ8N/teams,0.0,https://sumble.com/l/org/mxIUn1erVQT66/teams,0.0,https://sumble.com/l/org/6J4eS2GR2wlmf/teams,0.0,https://sumble.com/l/org/vexOGEAmtk6Il/teams,0.0,https://sumble.com/l/org/s8e03yJ6y1faH/jobs,0.0,https://sumble.com/l/org/3DT7ViKLWcp9r/jobs,0.0,https://sumble.com/l/org/9BYiIndGOmxmS/jobs,0.0,https://sumble.com/l/org/dfsRw7q02zqv2/jobs,0.0,https://sumble.com/l/org/WdLnOP7VyFjMv/people,9.091,https://sumble.com/l/org/NE1BpdDPN2C6s/people,4.545,https://sumble.com/l/org/QCroHtYFoSPO/people,0.0,https://sumble.com/l/org/s8e03yJ6y1L9/people,9.091,https://sumble.com/l/org/ycVkiUM8ANKKN/people,0.0,https://sumble.com/l/org/1FjKzsiV35t9a/teams,0.0,https://sumble.com/l/org/jZPp5esbEtQ8N/teams,0.0,https://sumble.com/l/org/mxIUn1erVQT66/teams,0.0,https://sumble.com/l/org/6J4eS2GR2wlmf/teams,0.0,https://sumble.com/l/org/vexOGEAmtk6Il/teams,38500000,30000000,series_a,2025-10-22,231,,,sumble.com,unallocated,0,52,28,9374,,,
1901874,summation-hq,Summation,summation.com,US,Information,41,13,3,0,0,b2b|is_ai_native|digital_native|is_venture_backed,1,0,1,1,0.0,https://sumble.com/l/org/hBarO9EllDQNp/people,0.0,,2.0,https://sumble.com/l/org/7OtqprlF2RhcH/people,0.0,https://sumble.com/l/org/7OtqprlF2RhcH/trends/job_functions_people,0.0,https://sumble.com/l/org/GmuTHgAT0Zcz/people,0.0,,0.0,https://sumble.com/l/org/U4RA3KwND21U/people,0.0,,1.0,https://sumble.com/l/org/KuM4i0wG2WxxW/people,0.0,,0.0,https://sumble.com/l/org/yABczUM8ANtGf/teams,0.0,https://sumble.com/l/org/VGKt5aTjy5yNL/teams,0.0,https://sumble.com/l/org/scr8nyJ6y1f44/teams,0.0,https://sumble.com/l/org/IZsXSjH5e7f6k/teams,0.0,https://sumble.com/l/org/fpCaGqHqXpUry/teams,0.0,https://sumble.com/l/org/U4RA3KwND25XG/jobs,0.0,https://sumble.com/l/org/NfZEVdDPN2J8N/jobs,0.0,https://sumble.com/l/org/zDJMI3vxxBtvp/jobs,0.0,https://sumble.com/l/org/r6GOwBvswyWzl/jobs,0.0,https://sumble.com/l/org/hBarO9EllDQNp/people,4.878,https://sumble.com/l/org/7OtqprlF2RhcH/people,0.0,https://sumble.com/l/org/GmuTHgAT0Zcz/people,0.0,https://sumble.com/l/org/U4RA3KwND21U/people,2.439,https://sumble.com/l/org/KuM4i0wG2WxxW/people,0.0,https://sumble.com/l/org/yABczUM8ANtGf/teams,0.0,https://sumble.com/l/org/VGKt5aTjy5yNL/teams,0.0,https://sumble.com/l/org/scr8nyJ6y1f44/teams,0.0,https://sumble.com/l/org/IZsXSjH5e7f6k/teams,0.0,https://sumble.com/l/org/fpCaGqHqXpUry/teams,35000000,35000000,series_a,2025-10-01,252,,,summation.com,unallocated,0,5,2,57,,,
8836,sumo-logic,Sumo Logic,sumologic.com,US,Scientific and Technical Services,716,968,172,0,0,is_private_equity_owned|b2b|digital_native,1,0,1,0,15.0,https://sumble.com/l/org/abKqpZK3i0LF/people,-0.375,https://sumble.com/l/org/abKqpZK3i0LF/trends/job_functions_people,148.0,https://sumble.com/l/org/tLAaGs4tLRGH/people,-0.244,https://sumble.com/l/org/tLAaGs4tLRGH/trends/job_functions_people,68.0,https://sumble.com/l/org/u9IkWVfjQwt/people,-0.186,https://sumble.com/l/org/u9IkWVfjQwt/trends/job_functions_people,19.0,https://sumble.com/l/org/REgzMXybNVB/people,-0.095,https://sumble.com/l/org/REgzMXybNVB/trends/job_functions_people,24.0,https://sumble.com/l/org/Mfo3DCGSbrr2/people,-0.172,https://sumble.com/l/org/Mfo3DCGSbrr2/trends/job_functions_people,21.0,https://sumble.com/l/org/BvGnRpqxXaAn/teams,18.0,https://sumble.com/l/org/KxRC0wG2W6wL/teams,15.0,https://sumble.com/l/org/rDt9BvswyW99/teams,0.0,https://sumble.com/l/org/s07lyJ6y1fwE/teams,0.0,https://sumble.com/l/org/C1zt5RmDRVTG/teams,0.0,https://sumble.com/l/org/REgzMXybNiej/jobs,0.0,https://sumble.com/l/org/Zg8eQnq3pZjR/jobs,0.0,https://sumble.com/l/org/JQH2b4EWRDPj/jobs,0.0,https://sumble.com/l/org/Gl4pgAT0ZqWt/jobs,2.095,https://sumble.com/l/org/abKqpZK3i0LF/people,20.67,https://sumble.com/l/org/tLAaGs4tLRGH/people,9.497,https://sumble.com/l/org/u9IkWVfjQwt/people,2.654,https://sumble.com/l/org/REgzMXybNVB/people,3.352,https://sumble.com/l/org/Mfo3DCGSbrr2/people,12.209,https://sumble.com/l/org/BvGnRpqxXaAn/teams,10.465,https://sumble.com/l/org/KxRC0wG2W6wL/teams,8.721,https://sumble.com/l/org/rDt9BvswyW99/teams,0.0,https://sumble.com/l/org/s07lyJ6y1fwE/teams,0.0,https://sumble.com/l/org/C1zt5RmDRVTG/teams,0,0,,,,,,sumologic.com,allocated,0,23,3,34,,,
507077,sumsub,Sumsub,sumsub.com,CY,Professional Services,885,253,47,0,1,b2b|is_venture_backed|digital_native|professional_services,1,0,1,0,2.0,https://sumble.com/l/org/IaLSNjH5e7G8b/people,0.0,https://sumble.com/l/org/IaLSNjH5e7G8b/trends/job_functions_people,30.0,https://sumble.com/l/org/bt1yvXvECdURY/people,0.25,https://sumble.com/l/org/bt1yvXvECdURY/trends/job_functions_people,3.0,https://sumble.com/l/org/8urRYcNano52/people,-0.25,https://sumble.com/l/org/8urRYcNano52/trends/job_functions_people,34.0,https://sumble.com/l/org/dReaF7q02zOK/people,0.214,https://sumble.com/l/org/dReaF7q02zOK/trends/job_functions_people,62.0,https://sumble.com/l/org/7MVp8rlF2Rkkg/people,0.109,https://sumble.com/l/org/7MVp8rlF2Rkkg/trends/job_functions_people,5.0,https://sumble.com/l/org/NBjVxdDPN2JT8/teams,1.0,https://sumble.com/l/org/1KP9XsiV35t8U/teams,4.0,https://sumble.com/l/org/irIeHNXki8SVV/teams,0.0,https://sumble.com/l/org/5s4WwTpxsaHJK/teams,0.0,https://sumble.com/l/org/LCx8jlhY9acUn/teams,0.0,https://sumble.com/l/org/dReaF7q02zqSD/jobs,0.0,https://sumble.com/l/org/wZT1MJJg46KDW/jobs,0.0,https://sumble.com/l/org/VJY5raTjy5yN1/jobs,0.0,https://sumble.com/l/org/XGsUEZAEZGyt5/jobs,0.226,https://sumble.com/l/org/IaLSNjH5e7G8b/people,3.39,https://sumble.com/l/org/bt1yvXvECdURY/people,0.339,https://sumble.com/l/org/8urRYcNano52/people,3.842,https://sumble.com/l/org/dReaF7q02zOK/people,7.006,https://sumble.com/l/org/7MVp8rlF2Rkkg/people,10.638,https://sumble.com/l/org/NBjVxdDPN2JT8/teams,2.128,https://sumble.com/l/org/1KP9XsiV35t8U/teams,8.511,https://sumble.com/l/org/irIeHNXki8SVV/teams,0.0,https://sumble.com/l/org/5s4WwTpxsaHJK/teams,0.0,https://sumble.com/l/org/LCx8jlhY9acUn/teams,0,0,,,,,,sumsub.com,unallocated,0,0,0,0,,,
1795722,sundaytech,sunday,sundayapp.com,GB,Finance and Insurance,240,472,62,0,0,b2b|is_venture_backed|digital_native,1,0,1,0,12.0,https://sumble.com/l/org/jZqWJesbEt3W5/people,5.0,https://sumble.com/l/org/jZqWJesbEt3W5/trends/job_functions_people,74.0,https://sumble.com/l/org/XSaNoZAEZG3sp/people,1.143,https://sumble.com/l/org/XSaNoZAEZG3sp/trends/job_functions_people,32.0,https://sumble.com/l/org/czkQhAGXWubA/people,1.462,https://sumble.com/l/org/czkQhAGXWubA/trends/job_functions_people,8.0,https://sumble.com/l/org/7qzsvrlF2Rzu/people,3.0,https://sumble.com/l/org/7qzsvrlF2Rzu/trends/job_functions_people,3.0,https://sumble.com/l/org/rO3yEBvswy33y/people,0.0,https://sumble.com/l/org/rO3yEBvswy33y/trends/job_functions_people,16.0,https://sumble.com/l/org/dfn1D7q02zqYv/teams,1.0,https://sumble.com/l/org/s8CjHyJ6y1faY/teams,17.0,https://sumble.com/l/org/NE9mMdDPN2JMM/teams,1.0,https://sumble.com/l/org/THl6KmnkRrC4I/teams,0.0,https://sumble.com/l/org/lytvmSyCf8Nhn/teams,0.0,https://sumble.com/l/org/7qzsvrlF2RO6F/jobs,0.0,https://sumble.com/l/org/JLe3Gb4EWRDpM/jobs,0.0,https://sumble.com/l/org/aG29ZpZK3ibgi/jobs,2.0,https://sumble.com/l/org/ZYpdLQnq3pZjk/jobs,5.0,https://sumble.com/l/org/jZqWJesbEt3W5/people,30.833,https://sumble.com/l/org/XSaNoZAEZG3sp/people,13.333,https://sumble.com/l/org/czkQhAGXWubA/people,3.333,https://sumble.com/l/org/7qzsvrlF2Rzu/people,1.25,https://sumble.com/l/org/rO3yEBvswy33y/people,25.806,https://sumble.com/l/org/dfn1D7q02zqYv/teams,1.613,https://sumble.com/l/org/s8CjHyJ6y1faY/teams,27.419,https://sumble.com/l/org/NE9mMdDPN2JMM/teams,1.613,https://sumble.com/l/org/THl6KmnkRrC4I/teams,0.0,https://sumble.com/l/org/lytvmSyCf8Nhn/teams,145000000,21000000,series_b,2025-11-13,209,,,sundayapp.com,unallocated,0,1,0,0,,,
